FSM_ID FSMStates FSMInputs FSMOutputs FSMSize W_Time W_Memory SIS_Tr SIS_Size SIS_Cost TS_Size TS_Cost Algorithm
43 10 7 7 70 0 0.953125 5874 70 161 560 1778 MWA
44 10 7 7 70 0 0.925781 998 1 48 211 832 OWA
44 10 7 7 70 0 0.953125 5916 70 198 560 2074 CWA
44 10 7 7 70 0 1.00781 5916 70 168 560 1834 MWA
45 10 7 7 70 0 0.851562 1009 1 41 141 601 OWA
45 10 7 7 70 0 0.953125 5961 70 205 560 2130 CWA
45 10 7 7 70 0 0.953125 5961 70 175 560 1890 MWA
46 10 7 7 70 0 0.871094 1018 1 39 141 571 OWA
46 10 7 7 70 0 0.953125 6000 70 191 560 2018 CWA
46 10 7 7 70 0 1.00781 6000 70 161 560 1778 MWA
47 10 7 7 70 0 0.902344 1023 1 35 141 567 OWA
47 10 7 7 70 0 0.953125 6039 70 191 560 2018 CWA
47 10 7 7 70 0 1.00781 6039 70 161 560 1778 MWA
48 10 7 7 70 0 0.875 1025 1 42 211 805 OWA
48 10 7 7 70 0 0.953125 6078 80 214 640 2272 CWA
48 10 7 7 70 0 1.00781 6078 70 161 560 1778 MWA
49 10 7 7 70 0 0.851562 1031 1 26 71 334 OWA
49 10 7 7 70 0 0.953125 6120 80 222 640 2336 CWA
49 10 7 7 70 0 1.00781 6120 70 168 560 1834 MWA
50 10 7 7 70 0 0.878906 1035 1 44 211 807 OWA
50 10 7 7 70 0 0.953125 6159 70 191 560 2018 CWA
50 10 7 7 70 0 1.00781 6159 70 161 560 1778 MWA
51 10 7 7 70 0 0.890625 1037 1 32 141 564 OWA
51 10 7 7 70 0 0.953125 6198 80 224 640 2352 CWA
51 10 7 7 70 0 1.00781 6198 70 161 560 1778 MWA
52 10 7 7 70 0 0.882812 1049 1 62 211 916 OWA
52 10 7 7 70 0 0.953125 6240 70 198 560 2074 CWA
52 10 7 7 70 0 1.00781 6240 70 168 560 1834 MWA
53 10 7 7 70 0 0.917969 1056 1 47 211 810 OWA
53 10 7 7 70 0 0.953125 6279 70 191 560 2018 CWA
53 10 7 7 70 0 1.00781 6279 70 161 560 1778 MWA
54 10 7 7 70 0 0.902344 1062 1 46 211 788 OWA
54 10 7 7 70 0 0.953125 6315 70 184 560 1962 CWA
54 10 7 7 70 0 1.00781 6315 70 154 560 1722 MWA
56 10 7 7 70 0 0.875 1073 1 41 141 559 OWA
56 10 7 7 70 0 0.953125 6351 70 184 560 1962 CWA
56 10 7 7 70 0 0.953125 6351 70 154 560 1722 MWA
57 10 7 7 70 0 0.871094 1076 1 33 141 565 OWA
57 10 7 7 70 0 0.953125 6390 80 214 640 2272 CWA
57 10 7 7 70 0 1.00781 6390 70 161 560 1778 MWA
58 10 7 7 70 0 0.902344 1082 1 56 281 1078 OWA
58 10 7 7 70 0 1.00781 6432 80 222 640 2336 CWA
58 10 7 7 70 0 1.00781 6432 70 168 560 1834 MWA
59 10 7 7 70 0 0.859375 1094 1 62 211 874 OWA
59 10 7 7 70 0 0.953125 6468 80 206 640 2208 CWA
59 10 7 7 70 0 0.953125 6468 70 154 560 1722 MWA
60 10 7 7 70 0 0.832031 1099 1 35 141 581 OWA
60 10 7 7 70 0 0.953125 6510 80 222 640 2336 CWA
60 10 7 7 70 0 1.00781 6510 70 168 560 1834 MWA
61 10 7 7 70 0 0.867188 1103 1 34 141 552 OWA
61 10 7 7 70 0 0.953125 6546 70 194 560 2042 CWA
61 10 7 7 70 0 0.953125 6546 70 154 560 1722 MWA
62 10 7 7 70 0 0.929688 1115 1 62 211 874 OWA
62 10 7 7 70 0 0.953125 6582 80 206 640 2208 CWA
62 10 7 7 70 0 1.00781 6582 70 154 560 1722 MWA
63 10 7 7 70 0 0.875 1128 1 73 281 1137 OWA
63 10 7 7 70 0 0.953125 6621 70 191 560 2018 CWA
63 10 7 7 70 0 1.00781 6621 70 161 560 1778 MWA
64 10 7 7 70 0 0.867188 1131 1 23 71 324 OWA
64 10 7 7 70 0 0.953125 6660 80 214 640 2272 CWA
64 10 7 7 70 0 1.00781 6660 70 161 560 1778 MWA
65 10 7 7 70 0 0.867188 1139 1 38 141 556 OWA
65 10 7 7 70 0 0.953125 6696 80 206 640 2208 CWA
65 10 7 7 70 0 1.00781 6696 70 154 560 1722 MWA
66 10 7 7 70 0 0.867188 1141 1 32 141 592 OWA
66 10 7 7 70 0 0.953125 6741 80 230 640 2400 CWA
66 10 7 7 70 0 1.00781 6741 70 175 560 1890 MWA
67 10 7 7 70 0 0.867188 1149 1 58 281 1136 OWA
67 10 7 7 70 0 1.00781 6789 80 238 640 2464 CWA
67 10 7 7 70 0 1.00781 6789 70 182 560 1946 MWA
68 10 7 7 70 0 0.867188 1151 1 32 141 606 OWA
68 10 7 7 70 0 0.953125 6837 70 212 560 2186 CWA
68 10 7 7 70 0 1.00781 6837 70 182 560 1946 MWA
69 10 7 7 70 0 0.878906 1153 1 42 211 826 OWA
69 10 7 7 70 0 0.953125 6879 80 222 640 2336 CWA
69 10 7 7 70 0 1.00781 6879 70 168 560 1834 MWA
70 10 7 7 70 0 0.929688 1159 1 26 71 327 OWA
70 10 7 7 70 0 0.953125 6918 70 181 560 1938 CWA
70 10 7 7 70 0 1.00781 6918 70 161 560 1778 MWA
71 10 7 7 70 0 0.859375 1165 1 36 141 568 OWA
71 10 7 7 70 0 0.953125 6957 70 191 560 2018 CWA
71 10 7 7 70 0 1.00781 6957 70 161 560 1778 MWA
73 10 7 7 70 0 0.851562 1169 1 44 211 807 OWA
73 10 7 7 70 0 0.953125 6996 70 191 560 2018 CWA
73 10 7 7 70 0 1.00781 6996 70 161 560 1778 MWA
74 10 7 7 70 0 0.898438 1176 1 37 141 597 OWA
74 10 7 7 70 0 0.953125 7041 70 205 560 2130 CWA
74 10 7 7 70 0 1.00781 7041 70 175 560 1890 MWA
75 10 7 7 70 0 0.921875 1181 1 35 141 595 OWA
75 10 7 7 70 0 0.953125 7086 70 205 560 2130 CWA
75 10 7 7 70 0 1.00781 7086 70 175 560 1890 MWA
76 10 7 7 70 0 0.863281 1189 1 38 141 612 OWA
76 10 7 7 70 0 0.902344 7134 70 212 560 2186 CWA
76 10 7 7 70 0 1.00781 7134 70 182 560 1946 MWA
77 10 7 7 70 0 0.875 1195 1 36 141 568 OWA
77 10 7 7 70 0 0.953125 7173 70 191 560 2018 CWA
77 10 7 7 70 0 1.00391 7173 70 161 560 1778 MWA
78 10 7 7 70 0 0.867188 1201 1 36 141 638 OWA
78 10 7 7 70 0 0.898438 7227 80 254 640 2592 CWA
78 10 7 7 70 0 1.00781 7227 70 196 560 2058 MWA
79 10 7 7 70 0 0.847656 1201 1 30 141 576 OWA
79 10 7 7 70 0 0.953125 7269 80 222 640 2336 CWA
79 10 7 7 70 0 1.00781 7269 70 168 560 1834 MWA
80 10 7 7 70 0 0.878906 1212 1 51 211 814 OWA
80 10 7 7 70 0 0.953125 7308 70 191 560 2018 CWA
80 10 7 7 70 0 1.00781 7308 70 161 560 1778 MWA
81 10 7 7 70 0 0.921875 1219 1 27 71 356 OWA
81 10 7 7 70 0 0.953125 7359 80 246 640 2528 CWA
81 10 7 7 70 0 1.00781 7359 70 189 560 2002 MWA
82 10 7 7 70 0 0.851562 1221 1 32 141 578 OWA
82 10 7 7 70 0 0.953125 7401 80 222 640 2336 CWA
82 10 7 7 70 0 0.953125 7401 70 168 560 1834 MWA
83 10 7 7 70 0 0.914062 1228 1 47 211 789 OWA
83 10 7 7 70 0 0.953125 7437 80 206 640 2208 CWA
83 10 7 7 70 0 1.00781 7437 70 154 560 1722 MWA
84 10 7 7 70 0 0.914062 1233 1 55 281 1049 OWA
84 10 7 7 70 0 0.953125 7476 70 191 560 2018 CWA
84 10 7 7 70 0 1.00781 7476 70 161 560 1778 MWA
85 10 7 7 70 0 0.914062 1241 1 38 141 570 OWA
85 10 7 7 70 0 0.953125 7515 70 191 560 2018 CWA
85 10 7 7 70 0 1.00781 7515 70 161 560 1778 MWA
86 10 7 7 70 0 0.875 1251 1 40 141 572 OWA
86 10 7 7 70 0 0.910156 7554 70 191 560 2018 CWA
86 10 7 7 70 0 1.00781 7554 70 161 560 1778 MWA
87 10 7 7 70 0 0.847656 1257 1 36 141 568 OWA
87 10 7 7 70 0 0.953125 7593 80 214 640 2272 CWA
87 10 7 7 70 0 1.00781 7593 70 161 560 1778 MWA
88 10 7 7 70 0 0.839844 1261 1 34 141 552 OWA
88 10 7 7 70 0 0.902344 7629 70 184 560 1962 CWA
88 10 7 7 70 0 1.00781 7629 70 154 560 1722 MWA
89 10 7 7 70 0 0.84375 1264 1 23 71 324 OWA
89 10 7 7 70 0 0.953125 7668 70 191 560 2018 CWA
89 10 7 7 70 0 0.953125 7668 70 161 560 1778 MWA
90 10 7 7 70 0 0.871094 1271 1 47 141 663 OWA
90 10 7 7 70 0 0.953125 7710 70 188 560 1994 CWA
90 10 7 7 70 0 1.00781 7710 70 168 560 1834 MWA
91 10 7 7 70 0 0.871094 1282 1 61 211 873 OWA
91 10 7 7 70 0 0.953125 7746 70 184 560 1962 CWA
91 10 7 7 70 0 1.00781 7746 70 154 560 1722 MWA
92 10 7 7 70 0 0.957031 1284 1 42 211 910 OWA
92 10 7 7 70 0 1.00781 7800 80 254 640 2592 CWA
92 10 7 7 70 0 1.00781 7800 70 196 560 2058 MWA
93 10 7 7 70 0 0.953125 1288 1 44 211 807 OWA
93 10 7 7 70 0 0.953125 7839 70 191 560 2018 CWA
93 10 7 7 70 0 1.00781 7839 70 161 560 1778 MWA
94 10 7 7 70 0 0.871094 1292 1 34 141 566 OWA
94 10 7 7 70 0 0.953125 7878 70 191 560 2018 CWA
94 10 7 7 70 0 0.953125 7878 70 161 560 1778 MWA
95 10 7 7 70 0 0.902344 1300 1 48 211 790 OWA
95 10 7 7 70 0 0.953125 7914 70 184 560 1962 CWA
95 10 7 7 70 0 1.00781 7914 70 154 560 1722 MWA
96 10 7 7 70 0 0.859375 1302 1 42 211 826 OWA
96 10 7 7 70 0 0.921875 7956 70 198 560 2074 CWA
96 10 7 7 70 0 0.953125 7956 70 168 560 1834 MWA
97 10 7 7 70 0 0.902344 1311 1 59 211 892 OWA
97 10 7 7 70 0 0.953125 7995 70 191 560 2018 CWA
97 10 7 7 70 0 1.00781 7995 70 161 560 1778 MWA
98 10 7 7 70 0 0.914062 1318 1 47 211 810 OWA
98 10 7 7 70 0 0.953125 8034 70 191 560 2018 CWA
98 10 7 7 70 0 0.953125 8034 70 161 560 1778 MWA
99 10 7 7 70 0 0.851562 1322 1 24 71 318 OWA
99 10 7 7 70 0 0.953125 8070 70 174 560 1882 CWA
99 10 7 7 70 0 0.953125 8070 70 154 560 1722 MWA
0 10 8 8 80 0 0.847656 1326 1 34 161 658 OWA
0 10 8 8 80 0 0.953125 8112 80 212 720 2548 CWA
0 10 8 8 80 0 1.00781 8112 80 192 720 2368 MWA
1 10 8 8 80 0 0.832031 1328 1 32 161 640 OWA
1 10 8 8 80 0 1.00781 8151 80 204 720 2476 CWA
1 10 8 8 80 0 1.00781 8151 80 184 720 2296 MWA
2 10 8 8 80 0 0.867188 1334 1 36 161 628 OWA
2 10 8 8 80 0 0.953125 8187 80 196 720 2404 CWA
2 10 8 8 80 0 1.00781 8187 80 176 720 2224 MWA
4 10 8 8 80 0 0.867188 1342 1 38 161 662 OWA
4 10 8 8 80 0 0.953125 8229 80 212 720 2548 CWA
4 10 8 8 80 0 1.00781 8229 80 192 720 2368 MWA
5 10 8 8 80 0 0.945312 1346 1 34 161 642 OWA
5 10 8 8 80 0 1.00781 8268 80 204 720 2476 CWA
5 10 8 8 80 0 1.00781 8268 80 184 720 2296 MWA
6 10 8 8 80 0 0.867188 1351 1 65 321 1217 OWA
6 10 8 8 80 0 1.00781 8301 80 188 720 2332 CWA
6 10 8 8 80 0 1.00781 8301 80 168 720 2152 MWA
7 10 8 8 80 0 0.910156 1359 1 38 161 630 OWA
7 10 8 8 80 0 1.00781 8337 80 186 720 2314 CWA
7 10 8 8 80 0 1.00781 8337 80 176 720 2224 MWA
8 10 8 8 80 0 0.886719 1367 1 48 241 920 OWA
8 10 8 8 80 0 1.00391 8376 80 204 720 2476 CWA
8 10 8 8 80 0 1.00391 8376 80 184 720 2296 MWA
9 10 8 8 80 0 0.984375 1370 1 23 81 367 OWA
9 10 8 8 80 0 1.00781 8415 80 204 720 2476 CWA
9 10 8 8 80 0 1.00781 8415 80 184 720 2296 MWA
10 10 8 8 80 0 0.871094 1372 1 32 161 656 OWA
10 10 8 8 80 0 0.953125 8457 80 212 720 2548 CWA
10 10 8 8 80 0 0.945312 8457 80 192 720 2368 MWA
11 10 8 8 80 0 0.921875 1383 1 41 161 665 OWA
11 10 8 8 80 0 0.953125 8499 80 212 720 2548 CWA
11 10 8 8 80 0 1.00781 8499 80 192 720 2368 MWA
12 10 8 8 80 0 0.871094 1385 1 32 161 624 OWA
12 10 8 8 80 0 0.960938 8535 80 196 720 2404 CWA
12 10 8 8 80 0 1.00781 8535 80 176 720 2224 MWA
13 10 8 8 80 0 0.980469 1393 1 38 161 646 OWA
13 10 8 8 80 0 1.00781 8574 80 204 720 2476 CWA
13 10 8 8 80 0 1.00781 8574 80 184 720 2296 MWA
14 10 8 8 80 0 0.875 1393 1 40 241 864 OWA
14 10 8 8 80 0 1.00781 8607 80 198 720 2422 CWA
14 10 8 8 80 0 1.00781 8607 80 168 720 2152 MWA
15 10 8 8 80 0 0.910156 1396 1 43 241 915 OWA
15 10 8 8 80 0 1.00781 8646 80 204 720 2476 CWA
15 10 8 8 80 0 1.00781 8646 80 184 720 2296 MWA
17 10 8 8 80 0 1.00781 1398 1 32 161 624 OWA
17 10 8 8 80 0 0.960938 8682 80 196 720 2404 CWA
17 10 8 8 80 0 1.00781 8682 80 176 720 2224 MWA
18 10 8 8 80 0 1.00781 1408 1 50 241 898 OWA
18 10 8 8 80 0 1.00781 8718 80 196 720 2404 CWA
18 10 8 8 80 0 1.00781 8718 80 176 720 2224 MWA
19 10 8 8 80 0 0.949219 1413 1 25 81 377 OWA
19 10 8 8 80 0 1.00781 8760 80 212 720 2548 CWA
19 10 8 8 80 0 1.02734 8760 80 192 720 2368 MWA
20 10 8 8 80 0 0.914062 1424 1 71 401 1551 OWA
20 10 8 8 80 0 1.02734 8805 80 220 720 2620 CWA
20 10 8 8 80 0 1.02734 8805 80 200 720 2440 MWA
21 10 8 8 80 0 1.01562 1432 1 38 161 646 OWA
21 10 8 8 80 0 1.02734 8844 80 204 720 2476 CWA
21 10 8 8 80 0 1.02734 8844 80 184 720 2296 MWA
22 10 8 8 80 0 0.871094 1435 1 33 161 657 OWA
22 10 8 8 80 0 1.01562 8886 80 212 720 2548 CWA
22 10 8 8 80 0 1.02734 8886 80 192 720 2368 MWA
23 10 8 8 80 0 0.914062 1437 1 32 161 640 OWA
23 10 8 8 80 0 1.02734 8925 80 204 720 2476 CWA
23 10 8 8 80 0 1.02734 8925 80 184 720 2296 MWA
24 10 8 8 80 0 0.894531 1445 1 48 241 920 OWA
24 10 8 8 80 0 1.02734 8964 80 204 720 2476 CWA
24 10 8 8 80 0 1.02734 8964 80 184 720 2296 MWA
25 10 8 8 80 0 0.902344 1451 1 36 161 612 OWA
25 10 8 8 80 0 1.02734 8997 80 188 720 2332 CWA
25 10 8 8 80 0 1.02734 8997 80 168 720 2152 MWA
26 10 8 8 80 0 0.898438 1465 1 74 321 1290 OWA
26 10 8 8 80 0 1.01562 9036 80 204 720 2476 CWA
26 10 8 8 80 0 1.01562 9036 80 184 720 2296 MWA
27 10 8 8 80 0 1.01172 1476 1 51 241 923 OWA
27 10 8 8 80 0 1.02734 9075 80 204 720 2476 CWA
27 10 8 8 80 0 1.02734 9075 80 184 720 2296 MWA
28 10 8 8 80 0 0.949219 1487 1 71 321 1287 OWA
28 10 8 8 80 0 1.02734 9114 80 204 720 2476 CWA
28 10 8 8 80 0 1.02734 9114 80 184 720 2296 MWA
29 10 8 8 80 0 0.964844 1495 1 38 161 694 OWA
29 10 8 8 80 0 0.964844 9162 90 254 810 3006 CWA
29 10 8 8 80 0 1.02734 9162 80 208 720 2512 MWA
30 10 8 8 80 0 0.910156 1506 1 61 321 1165 OWA
30 10 8 8 80 0 1.02734 9198 80 196 720 2404 CWA
30 10 8 8 80 0 1.02734 9198 80 176 720 2224 MWA
31 10 8 8 80 0 0.964844 1515 1 29 81 397 OWA
31 10 8 8 80 0 0.945312 9246 80 228 720 2692 CWA
31 10 8 8 80 0 1.02734 9246 80 208 720 2512 MWA
32 10 8 8 80 0 0.980469 1526 1 71 321 1255 OWA
32 10 8 8 80 0 1.02734 9282 90 218 810 2682 CWA
32 10 8 8 80 0 1.02734 9282 80 176 720 2224 MWA
33 10 8 8 80 0 1.02734 1534 1 38 161 646 OWA
33 10 8 8 80 0 1.02734 9321 80 204 720 2476 CWA
33 10 8 8 80 0 1.02734 9321 80 184 720 2296 MWA
34 10 8 8 80 0 1.01172 1541 1 37 161 629 OWA
34 10 8 8 80 0 1.02734 9357 80 196 720 2404 CWA
34 10 8 8 80 0 1.02734 9357 80 176 720 2224 MWA
35 10 8 8 80 0 0.914062 1545 1 34 161 658 OWA
35 10 8 8 80 0 0.953125 9399 80 212 720 2548 CWA
35 10 8 8 80 0 1.02734 9399 80 192 720 2368 MWA
36 10 8 8 80 0 0.921875 1552 1 67 321 1219 OWA
36 10 8 8 80 0 0.953125 9432 80 188 720 2332 CWA
36 10 8 8 80 0 1.02734 9432 80 168 720 2152 MWA
37 10 8 8 80 0 1 1558 1 36 161 644 OWA
37 10 8 8 80 0 1.02734 9471 80 204 720 2476 CWA
37 10 8 8 80 0 1.02734 9471 80 184 720 2296 MWA
38 10 8 8 80 0 0.96875 1562 1 44 241 892 OWA
38 10 8 8 80 0 0.96875 9507 80 196 720 2404 CWA
38 10 8 8 80 0 1.02734 9507 80 176 720 2224 MWA
39 10 8 8 80 0 1.02734 1564 1 22 81 366 OWA
39 10 8 8 80 0 1.02734 9546 80 204 720 2476 CWA
39 10 8 8 80 0 1.02734 9546 70 161 630 2009 MWA
40 10 8 8 80 0 0.875 1570 1 36 161 644 OWA
40 10 8 8 80 0 0.96875 9585 80 204 720 2476 CWA
40 10 8 8 80 0 1.02734 9585 80 184 720 2296 MWA
42 10 8 8 80 0 1.02734 1575 1 35 161 627 OWA
42 10 8 8 80 0 1.02734 9621 80 196 720 2404 CWA
42 10 8 8 80 0 1.02734 9621 80 176 720 2224 MWA
43 10 8 8 80 0 0.910156 1583 1 58 241 1010 OWA
43 10 8 8 80 0 1.22266 9660 90 227 810 2763 CWA
43 10 8 8 80 0 1.28906 9660 80 184 720 2296 MWA
44 10 8 8 80 0 1.22266 1588 1 35 161 643 OWA
44 10 8 8 80 0 1.28906 9699 80 194 720 2386 CWA
44 10 8 8 80 0 1.28906 9699 80 184 720 2296 MWA
46 10 8 8 80 0 1.20312 1588 1 30 161 638 OWA
46 10 8 8 80 0 1.21875 9738 80 204 720 2476 CWA
46 10 8 8 80 0 1.28906 9738 80 184 720 2296 MWA
48 10 8 8 80 0 1.28906 1589 1 31 161 623 OWA
48 10 8 8 80 0 1.28906 9774 70 174 630 2126 CWA
48 10 8 8 80 0 1.28906 9774 80 176 720 2224 MWA
49 10 8 8 80 0 1.19141 1591 1 32 161 640 OWA
49 10 8 8 80 0 1.21875 9813 80 204 720 2476 CWA
49 10 8 8 80 0 1.28906 9813 80 184 720 2296 MWA
50 10 8 8 80 0 1.14844 1601 1 40 161 664 OWA
50 10 8 8 80 0 1.21875 9855 80 212 720 2548 CWA
50 10 8 8 80 0 1.28906 9855 80 192 720 2368 MWA
51 10 8 8 80 0 1.12109 1603 1 32 161 640 OWA
51 10 8 8 80 0 1.21875 9894 80 204 720 2476 CWA
51 10 8 8 80 0 1.28906 9894 80 184 720 2296 MWA
52 10 8 8 80 0 1.28906 1608 1 35 161 643 OWA
52 10 8 8 80 0 1.28906 9933 80 204 720 2476 CWA
52 10 8 8 80 0 1.28906 9933 70 161 630 2009 MWA
53 10 8 8 80 0 1.28906 1614 1 36 161 660 OWA
53 10 8 8 80 0 1.28906 9975 80 202 720 2458 CWA
53 10 8 8 80 0 1.28906 9975 80 192 720 2368 MWA
54 10 8 8 80 0 1.12891 1621 1 47 241 943 OWA
54 10 8 8 80 0 1.21875 10017 80 212 720 2548 CWA
54 10 8 8 80 0 1.28906 10017 80 192 720 2368 MWA
55 10 8 8 80 0 1.28906 1623 1 42 241 962 OWA
55 10 8 8 80 0 1.28906 10062 80 220 720 2620 CWA
55 10 8 8 80 0 1.28906 10062 80 200 720 2440 MWA
56 10 8 8 80 0 1.28906 1627 1 34 161 626 OWA
56 10 8 8 80 0 1.28906 10098 80 196 720 2404 CWA
56 10 8 8 80 0 1.32422 10098 80 176 720 2224 MWA
57 10 8 8 80 0 1.20312 1639 1 62 241 1038 OWA
57 10 8 8 80 0 1.26172 10140 80 212 720 2548 CWA
57 10 8 8 80 0 1.32031 10140 80 192 720 2368 MWA
58 10 8 8 80 0 1.20703 1653 1 54 241 950 OWA
58 10 8 8 80 0 1.26172 10182 80 222 720 2638 CWA
58 10 8 8 80 0 1.32422 10182 80 192 720 2368 MWA
59 10 8 8 80 0 1.32422 1658 1 35 161 627 OWA
59 10 8 8 80 0 1.32422 10218 80 196 720 2404 CWA
59 10 8 8 80 0 1.32422 10218 80 176 720 2224 MWA
60 10 8 8 80 0 1.32422 1662 1 44 241 916 OWA
60 10 8 8 80 0 1.32422 10257 80 204 720 2476 CWA
60 10 8 8 80 0 1.32422 10257 80 184 720 2296 MWA
61 10 8 8 80 0 1.32422 1670 1 68 401 1508 OWA
61 10 8 8 80 0 1.32422 10299 80 212 720 2548 CWA
61 10 8 8 80 0 1.35938 10299 80 192 720 2368 MWA
62 10 8 8 80 0 1.35938 1678 1 38 161 646 OWA
62 10 8 8 80 0 1.35938 10338 80 194 720 2386 CWA
62 10 8 8 80 0 1.35938 10338 80 184 720 2296 MWA
64 10 8 8 80 0 1.35938 1692 1 44 161 700 OWA
64 10 8 8 80 0 1.22656 10386 80 228 720 2692 CWA
64 10 8 8 80 0 1.28906 10386 80 208 720 2512 MWA
66 10 8 8 80 0 1.28906 1705 1 43 161 651 OWA
66 10 8 8 80 0 1.28906 10425 80 204 720 2476 CWA
66 10 8 8 80 0 1.35938 10425 80 184 720 2296 MWA
67 10 8 8 80 0 1.33984 1707 1 32 161 624 OWA
67 10 8 8 80 0 1.35938 10461 80 196 720 2404 CWA
67 10 8 8 80 0 1.35938 10461 80 176 720 2224 MWA
68 10 8 8 80 0 1.25781 1712 1 35 161 643 OWA
68 10 8 8 80 0 1.28906 10500 80 204 720 2476 CWA
68 10 8 8 80 0 1.35938 10500 80 184 720 2296 MWA
69 10 8 8 80 0 1.20703 1720 1 38 161 646 OWA
69 10 8 8 80 0 1.23047 10539 80 204 720 2476 CWA
69 10 8 8 80 0 1.28906 10539 80 184 720 2296 MWA
70 10 8 8 80 0 1.21094 1724 1 34 161 642 OWA
70 10 8 8 80 0 1.25781 10578 80 204 720 2476 CWA
70 10 8 8 80 0 1.28906 10578 80 184 720 2296 MWA
71 10 8 8 80 0 1.23828 1732 1 58 321 1226 OWA
71 10 8 8 80 0 1.28906 10620 80 212 720 2548 CWA
71 10 8 8 80 0 1.35938 10620 80 192 720 2368 MWA
72 10 8 8 80 0 1.17188 1738 1 46 241 894 OWA
72 10 8 8 80 0 1.25781 10656 80 196 720 2404 CWA
72 10 8 8 80 0 1.28906 10656 80 176 720 2224 MWA
73 10 8 8 80 0 1.26953 1753 1 55 241 951 OWA
73 10 8 8 80 0 1.28906 10698 80 212 720 2548 CWA
73 10 8 8 80 0 1.35938 10698 80 192 720 2368 MWA
74 10 8 8 80 0 1.21875 1765 1 42 161 650 OWA
74 10 8 8 80 0 1.23828 10737 80 204 720 2476 CWA
74 10 8 8 80 0 1.28906 10737 80 184 720 2296 MWA
75 10 8 8 80 0 1.28906 1770 1 25 81 377 OWA
75 10 8 8 80 0 1.22266 10779 80 212 720 2548 CWA
75 10 8 8 80 0 1.28906 10779 80 192 720 2368 MWA
77 10 8 8 80 0 1.25781 1775 1 35 161 659 OWA
77 10 8 8 80 0 1.35938 10821 80 212 720 2548 CWA
77 10 8 8 80 0 1.35938 10821 80 192 720 2368 MWA
78 10 8 8 80 0 1.15234 1781 1 36 161 660 OWA
78 10 8 8 80 0 1.28906 10863 80 212 720 2548 CWA
78 10 8 8 80 0 1.28906 10863 70 168 630 2072 MWA
79 10 8 8 80 0 1.28906 1783 1 52 321 1188 OWA
79 10 8 8 80 0 1.28906 10902 80 204 720 2476 CWA
79 10 8 8 80 0 1.35938 10902 80 184 720 2296 MWA
81 10 8 8 80 0 1.35938 1788 1 45 241 917 OWA
81 10 8 8 80 0 1.35938 10941 80 204 720 2476 CWA
81 10 8 8 80 0 1.35938 10941 80 184 720 2296 MWA
82 10 8 8 80 0 1.35938 1795 1 37 161 645 OWA
82 10 8 8 80 0 1.35938 10980 80 204 720 2476 CWA
82 10 8 8 80 0 1.35938 10980 80 184 720 2296 MWA
83 10 8 8 80 0 1.35938 1796 1 41 241 889 OWA
83 10 8 8 80 0 1.35938 11016 80 196 720 2404 CWA
83 10 8 8 80 0 1.35938 11016 80 176 720 2224 MWA
84 10 8 8 80 0 1.35938 1797 1 31 161 655 OWA
84 10 8 8 80 0 1.35938 11058 80 212 720 2548 CWA
84 10 8 8 80 0 1.35938 11058 80 192 720 2368 MWA
85 10 8 8 80 0 1.23047 1805 1 58 321 1194 OWA
85 10 8 8 80 0 1.28906 11097 80 204 720 2476 CWA
85 10 8 8 80 0 1.35938 11097 80 184 720 2296 MWA
86 10 8 8 80 0 1.23828 1814 1 49 241 897 OWA
86 10 8 8 80 0 1.28906 11133 80 196 720 2404 CWA
86 10 8 8 80 0 1.35938 11133 80 176 720 2224 MWA
87 10 8 8 80 0 1.20312 1819 1 35 161 659 OWA
87 10 8 8 80 0 1.28906 11175 80 212 720 2548 CWA
87 10 8 8 80 0 1.35938 11175 80 192 720 2368 MWA
88 10 8 8 80 0 1.19922 1823 1 34 161 642 OWA
88 10 8 8 80 0 1.27734 11214 90 227 810 2763 CWA
88 10 8 8 80 0 1.35938 11214 80 184 720 2296 MWA
89 10 8 8 80 0 1.22266 1829 1 36 161 644 OWA
89 10 8 8 80 0 1.35938 11253 80 204 720 2476 CWA
89 10 8 8 80 0 1.35938 11253 80 184 720 2296 MWA
90 10 8 8 80 0 1.19531 1834 1 35 161 643 OWA
90 10 8 8 80 0 1.27734 11292 80 204 720 2476 CWA
90 10 8 8 80 0 1.35938 11292 80 184 720 2296 MWA
91 10 8 8 80 0 1.21484 1845 1 61 321 1229 OWA
91 10 8 8 80 0 1.28906 11334 80 212 720 2548 CWA
91 10 8 8 80 0 1.35938 11334 80 192 720 2368 MWA
92 10 8 8 80 0 1.20312 1850 1 45 241 893 OWA
92 10 8 8 80 0 1.28906 11370 80 196 720 2404 CWA
92 10 8 8 80 0 1.35938 11370 80 176 720 2224 MWA
93 10 8 8 80 0 1.22656 1856 1 36 161 628 OWA
93 10 8 8 80 0 1.28906 11406 90 218 810 2682 CWA
93 10 8 8 80 0 1.35938 11406 80 176 720 2224 MWA
94 10 8 8 80 0 1.20312 1860 1 34 161 674 OWA
94 10 8 8 80 0 1.28906 11451 80 220 720 2620 CWA
94 10 8 8 80 0 1.35938 11451 80 200 720 2440 MWA
95 10 8 8 80 0 1.21484 1867 1 37 161 629 OWA
95 10 8 8 80 0 1.28906 11487 80 196 720 2404 CWA
95 10 8 8 80 0 1.35938 11487 80 176 720 2224 MWA
96 10 8 8 80 0 1.23438 1870 1 63 321 1247 OWA
96 10 8 8 80 0 1.28906 11523 90 218 810 2682 CWA
